pitch_type,game_date,release_speed,release_pos_x,release_pos_z,pitcher_name,batter,pitcher,events,description,game_type,stand,p_throws,home_team,away_team,type,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,inning_topbot,hc_x,hc_y,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,release_spin_rate,release_extension,game_pk,estimated_ba_using_speedangle,estimated_woba_using_speedangle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,active_record
FF,6/8/2021,93.1,1.76,6.78,"Smyly, Drew",656555,592767,,ball,R,R,L,PHI,ATL,B,,0,0,2021,0.58,1.65,0.64,3.47,1,1,Bot,,,3.42,1.63,,,,2284,5.8,633785,,,8,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,154,1
FC,6/8/2021,85,1.74,6.41,"Newcomb, Sean",664761,656794,force_out,hit_into_play,R,R,L,PHI,ATL,X,ground_ball,0,2,2021,-0.3,-0.61,0.54,1.8,1,7,Bot,124.87,180.08,3.58,1.68,1,73.9,-58,2756,5.8,633785,0.273,0.259,63,3,Cutter,5,4,5,4,4,5,5,4,Standard,Standard,310,1
FF,6/8/2021,92.9,1.84,6.7,"Smyly, Drew",516416,592767,walk,ball,R,R,L,PHI,ATL,B,,3,2,2021,0.68,1.5,-0.28,3.79,1,1,Bot,,,2.96,1.5,,,,2223,5.9,633785,,,7,9,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Strategic,150,1
FF,6/8/2021,96.9,1.49,6.57,"Newcomb, Sean",664761,656794,,foul,R,R,L,PHI,ATL,S,,0,1,2021,0.5,1.26,0.88,2.56,1,7,Bot,,,3.58,1.68,290,88.7,30,2181,5.8,633785,,,63,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,138,1
FF,6/8/2021,93.3,1.86,6.72,"Smyly, Drew",516416,592767,,foul,R,R,L,PHI,ATL,S,,3,2,2021,0.9,1.35,0.6,3.04,1,1,Bot,,,3.3,1.5,,,,2209,5.9,633785,,,7,8,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Strategic,147,1
FF,6/8/2021,96.5,1.45,6.55,"Newcomb, Sean",664761,656794,,swinging_strike,R,R,L,PHI,ATL,S,,0,0,2021,0.51,1.26,-0.2,3.52,1,7,Bot,,,3.58,1.68,,,,2285,5.9,633785,,,63,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,147,1
SI,6/8/2021,93.6,-1.74,6.11,"Greene, Shane",591720,572888,single,hit_into_play,R,R,R,PHI,ATL,X,ground_ball,1,1,2021,-1.32,0.73,0.8,2.33,1,6,Bot,169.04,130.04,3.26,1.48,2,96.6,-45,2115,5.9,633785,0.07,0.063,52,3,Sinker,4,4,4,4,4,4,4,4,Infield shift,Standard,221,1
FF,6/8/2021,91.9,1.25,6.87,"Smith, Will",457705,519293,grounded_into_double_play,hit_into_play,R,R,L,PHI,ATL,X,ground_ball,0,1,2021,0.41,1.52,-0.44,2.28,1,9,Bot,91.38,161.26,3.32,1.51,13,93.6,-9,2163,6.4,633785,0.187,0.169,83,2,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,147,1
FF,6/8/2021,97.4,1.19,6.65,"Newcomb, Sean",457705,656794,single,hit_into_play,R,R,L,PHI,ATL,X,line_drive,3,1,2021,0.44,1.51,-0.6,2.15,1,7,Bot,46.99,95.43,3.32,1.51,245,100.4,16,2345,5.8,633785,0.583,0.595,62,5,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,150,1
CH,6/8/2021,88.3,2.47,5.47,"Minter, A.J.",656555,621345,strikeout,foul_tip,R,R,L,PHI,ATL,S,,0,2,2021,1.41,0.04,0.24,1.54,2,8,Bot,,,3.55,1.63,,,,1558,6.2,633785,,,77,4,Changeup,5,9,5,9,9,5,5,9,Infield shift,Standard,115,1
FC,6/8/2021,89.1,2.09,6.51,"Smyly, Drew",516416,592767,,ball,R,R,L,PHI,ATL,B,,2,2,2021,-0.02,0.66,-1.12,3.57,1,1,Bot,,,3.02,1.5,,,,2073,5.8,633785,,,7,7,Cutter,0,1,0,1,1,0,0,1,Standard,Strategic,142,1
SI,6/8/2021,92.9,-1.55,6.23,"Greene, Shane",591720,572888,,ball,R,R,R,PHI,ATL,B,,0,1,2021,-1.22,0.84,-0.26,3.52,1,6,Bot,,,2.92,1.48,,,,1960,5.4,633785,,,52,2,Sinker,4,4,4,4,4,4,4,4,Infield shift,Standard,220,1
SL,6/8/2021,81.1,-2.07,5.86,"Greene, Shane",591720,572888,,called_strike,R,R,R,PHI,ATL,S,,0,0,2021,1.08,0.37,-0.02,1.42,1,6,Bot,,,2.9,1.48,,,,2431,5.7,633785,,,52,1,Slider,4,4,4,4,4,4,4,4,Infield shift,Standard,93,1
CU,6/8/2021,79.7,1.99,6.7,"Smyly, Drew",516416,592767,,foul,R,R,L,PHI,ATL,S,,2,2,2021,-0.08,-0.05,-0.43,1.05,1,1,Bot,,,3.3,1.5,105,108.6,4,2110,5.5,633785,,,7,6,Curveball,0,1,0,1,1,0,0,1,Standard,Strategic,37,1
FF,6/8/2021,96.7,1.41,6.58,"Newcomb, Sean",457705,656794,,foul,R,R,L,PHI,ATL,S,,3,0,2021,0.42,1.56,-0.36,1.78,1,7,Bot,,,3.32,1.51,5,80.9,-19,2280,6,633785,,,62,4,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,147,1
CU,6/8/2021,78.3,1.52,6.93,"Smith, Will",457705,519293,,foul,R,R,L,PHI,ATL,S,,0,0,2021,-0.86,-0.33,-0.06,2.7,1,9,Bot,,,3.32,1.51,3,64.8,-41,1873,6,633785,,,83,1,Curveball,5,9,5,9,9,5,5,9,Standard,Standard,333,1
FF,6/8/2021,95.2,2.08,5.66,"Minter, A.J.",656555,621345,,foul,R,R,L,PHI,ATL,S,,0,2,2021,0.66,1.38,-0.44,3.15,2,8,Bot,,,3.55,1.63,208,73.1,54,2217,6.1,633785,,,77,3,4-Seam Fastball,5,9,5,9,9,5,5,9,Infield shift,Standard,143,1
FF,6/8/2021,96.1,1.8,6.45,"Matzek, Tyler",656555,554431,field_out,hit_into_play,R,R,L,PHI,ATL,X,fly_ball,0,0,2021,0.39,1.64,-0.83,3.1,2,6,Bot,56.59,154.98,3.55,1.63,203,80,57,2452,6.3,633785,0.037,0.035,56,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,152,1
CH,6/8/2021,87.3,2.48,5.5,"Minter, A.J.",656555,621345,,swinging_strike,R,R,L,PHI,ATL,S,,0,1,2021,1.35,0.35,0.83,0.98,2,8,Bot,,,3.55,1.63,,,,1583,6,633785,,,77,2,Changeup,5,9,5,9,9,5,5,9,Infield shift,Standard,115,1
FF,6/8/2021,92,1.22,6.85,"Smith, Will",592663,519293,strikeout,called_strike,R,R,L,PHI,ATL,S,,2,2,2021,0.7,1.73,-0.6,2.01,0,9,Bot,,,3.53,1.56,,,,2186,6.5,633785,,,82,5,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,149,1
SI,6/8/2021,94.1,-1.68,6.15,"Greene, Shane",664761,572888,single,hit_into_play,R,R,R,PHI,ATL,X,line_drive,2,0,2021,-1.51,0.57,-0.25,2.81,1,6,Bot,172.69,104.02,3.58,1.68,147,103.3,6,2183,5.7,633785,0.56,0.504,51,3,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,223,1
FF,6/8/2021,93,1.97,6.79,"Smyly, Drew",516416,592767,,ball,R,R,L,PHI,ATL,B,,1,2,2021,0.58,1.53,-0.95,4.5,1,1,Bot,,,2.98,1.5,,,,2086,5.8,633785,,,7,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Strategic,156,1
FC,6/8/2021,88.3,1.68,6.54,"Newcomb, Sean",457705,656794,,ball,R,R,L,PHI,ATL,B,,2,0,2021,-0.4,-0.08,-1.07,2.39,1,7,Bot,,,3.3,1.51,,,,2842,5.8,633785,,,62,3,Cutter,5,4,5,4,4,5,5,4,Standard,Standard,274,1
CU,6/8/2021,80.1,2.09,6.65,"Smyly, Drew",516416,592767,,foul,R,R,L,PHI,ATL,S,,1,2,2021,0.16,0.07,1.42,1.16,1,1,Bot,,,3.3,1.5,162,69.3,18,2145,5.7,633785,,,7,4,Curveball,0,1,0,1,1,0,0,1,Infield shift,Strategic,46,1
SI,6/8/2021,93.3,-1.76,6.15,"Greene, Shane",664761,572888,,ball,R,R,R,PHI,ATL,B,,1,0,2021,-1.37,0.61,-1.69,3.35,1,6,Bot,,,3.43,1.68,,,,2140,5.4,633785,,,51,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,222,1
FF,6/8/2021,93.3,1.21,6.86,"Smith, Will",592663,519293,,ball,R,R,L,PHI,ATL,B,,1,2,2021,0.6,1.66,0.95,2.39,0,9,Bot,,,3.51,1.56,,,,2310,6.3,633785,,,82,4,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,151,1
SL,6/8/2021,86.5,-1.11,6.39,"Santana, Edgar",547180,650828,field_out,hit_into_play,R,L,R,PHI,ATL,X,fly_ball,2,2,2021,0,-0.25,-0.48,2.42,2,5,Bot,131.57,77.37,3.49,1.6,302,85.7,38,2315,5.4,633785,0.017,0.021,45,5,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,325,1
FC,6/8/2021,86.1,1.61,6.36,"Newcomb, Sean",457705,656794,,ball,R,R,L,PHI,ATL,B,,1,0,2021,-0.49,-0.21,1.17,2.4,1,7,Bot,,,3.34,1.51,,,,2748,5.8,633785,,,62,2,Cutter,5,4,5,4,4,5,5,4,Standard,Standard,248,1
FC,6/8/2021,88,2.43,5.66,"Minter, A.J.",656555,621345,,called_strike,R,R,L,PHI,ATL,S,,0,0,2021,-0.52,0.27,0.37,2.45,2,8,Bot,,,3.57,1.63,,,,2483,6.2,633785,,,77,1,Cutter,5,9,5,9,9,5,5,9,Infield shift,Standard,177,1
FF,6/8/2021,96.7,1.94,6.41,"Matzek, Tyler",516416,554431,walk,ball,R,R,L,PHI,ATL,B,,3,0,2021,0.47,1.56,0.71,4.31,2,6,Bot,,,2.96,1.5,,,,2337,6.2,633785,,,55,4,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,155,1
CU,6/8/2021,79.6,1.56,6.56,"Newcomb, Sean",457705,656794,,ball,R,R,L,PHI,ATL,B,,0,0,2021,-0.88,-1.53,2.24,3.98,1,7,Bot,,,3.28,1.51,,,,2819,5.6,633785,,,62,1,Curveball,5,4,5,4,4,5,5,4,Standard,Standard,334,1
FF,6/8/2021,97.3,1.94,6.3,"Matzek, Tyler",516416,554431,,ball,R,R,L,PHI,ATL,B,,2,0,2021,0.41,1.48,0.29,3.78,2,6,Bot,,,2.92,1.5,,,,2531,6.2,633785,,,55,3,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,147,1
SL,6/8/2021,86.8,-1.02,6.32,"Santana, Edgar",547180,650828,,blocked_ball,R,L,R,PHI,ATL,B,,1,2,2021,0.12,-0.18,1.58,-0.27,2,5,Bot,,,3.15,1.6,,,,2361,5.6,633785,,,45,4,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,325,1
FC,6/8/2021,88.2,-1.85,6.08,"Greene, Shane",664761,572888,,ball,R,R,R,PHI,ATL,B,,0,0,2021,0.37,0.7,0.2,1.44,1,6,Bot,,,3.54,1.68,,,,2501,5.6,633785,,,51,1,Cutter,4,4,4,4,4,4,4,4,Standard,Standard,175,1
FF,6/8/2021,92.7,1.35,6.85,"Smith, Will",592663,519293,,foul,R,R,L,PHI,ATL,S,,1,1,2021,0.66,1.57,-0.05,3.25,0,9,Bot,,,3.41,1.56,224,71.9,32,2319,6.3,633785,,,82,3,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,146,1
FC,6/8/2021,88.8,2.15,6.54,"Smyly, Drew",516416,592767,,foul,R,R,L,PHI,ATL,S,,1,1,2021,0.29,1.06,0.39,2.21,1,1,Bot,,,3.3,1.5,296,89.8,27,1980,5.8,633785,,,7,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,145,1
CH,6/8/2021,86.3,2.39,5.46,"Minter, A.J.",516416,621345,force_out,hit_into_play,R,R,L,PHI,ATL,X,ground_ball,0,2,2021,1.38,0.26,1.36,1.45,1,8,Bot,136.9,148.18,3.3,1.5,7,76.2,-11,1585,6.1,633785,0.073,0.067,76,3,Changeup,5,9,5,9,9,5,5,9,Standard,Standard,117,1
SL,6/8/2021,81.6,1.71,6.73,"Smith, Will",592663,519293,,ball,R,R,L,PHI,ATL,B,,0,1,2021,-0.64,0.65,-1.22,1.98,0,9,Bot,,,3.51,1.56,,,,2451,6.3,633785,,,82,2,Slider,5,9,5,9,9,5,5,9,Standard,Standard,321,1
SI,6/8/2021,93.1,-1.03,6.25,"Santana, Edgar",547180,650828,,called_strike,R,L,R,PHI,ATL,S,,1,1,2021,-1.26,0.47,0.51,2.88,2,5,Bot,,,3.26,1.6,,,,2158,5.6,633785,,,45,3,Sinker,3,4,3,4,4,3,3,4,Infield shift,Standard,225,1
FF,6/8/2021,96.5,1.52,6.67,"Newcomb, Sean",592663,656794,field_out,hit_into_play,R,R,L,PHI,ATL,X,line_drive,0,1,2021,0.64,1.45,0.25,2.81,0,7,Bot,136.17,46.81,3.41,1.56,378,101.5,22,2310,5.8,633785,0.56,0.798,61,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,147,1
FF,6/8/2021,96.3,1.79,6.39,"Matzek, Tyler",516416,554431,,ball,R,R,L,PHI,ATL,B,,1,0,2021,0.33,1.47,-0.35,4.14,2,6,Bot,,,3,1.5,,,,2387,6.3,633785,,,55,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,157,1
SI,6/8/2021,93.4,-1.73,6.13,"Greene, Shane",457705,572888,field_out,hit_into_play,R,R,R,PHI,ATL,X,popup,1,0,2021,-1.28,0.53,-0.48,2.87,0,6,Bot,167.55,161.17,3.32,1.51,143,72.8,63,2012,5.6,633785,0.013,0.012,50,2,Sinker,4,4,4,4,4,4,4,4,Infield shift,Standard,225,1
CH,6/8/2021,87.7,2.42,5.62,"Minter, A.J.",516416,621345,,called_strike,R,R,L,PHI,ATL,S,,0,1,2021,1.47,0.3,0.1,3.09,1,8,Bot,,,3.06,1.41,,,,1599,6.1,633785,,,76,2,Changeup,5,9,5,9,9,5,5,9,Standard,Standard,119,1
FC,6/8/2021,88.3,2.34,6.51,"Smyly, Drew",516416,592767,,ball,R,R,L,PHI,ATL,B,,0,1,2021,0.4,1.1,1.75,2.51,1,1,Bot,,,2.92,1.42,,,,1837,5.8,633785,,,7,2,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,141,1
CH,6/8/2021,86.7,2.24,5.57,"Minter, A.J.",516416,621345,,called_strike,R,R,L,PHI,ATL,S,,0,0,2021,1.5,0.34,0.59,1.57,1,8,Bot,,,2.94,1.5,,,,1505,6.1,633785,,,76,1,Changeup,5,9,5,9,9,5,5,9,Standard,Standard,118,1
SL,6/8/2021,87.3,-1.17,6.33,"Santana, Edgar",547180,650828,,blocked_ball,R,L,R,PHI,ATL,B,,0,1,2021,-0.1,0.09,1.01,0.88,2,5,Bot,,,3.3,1.6,,,,2307,5.4,633785,,,45,2,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,309,1
FF,6/8/2021,92.4,1.79,6.8,"Smyly, Drew",516416,592767,,called_strike,R,R,L,PHI,ATL,S,,0,0,2021,0.52,1.58,0.29,2.85,1,1,Bot,,,3.02,1.5,,,,2104,5.8,633785,,,7,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,152,1
FF,6/8/2021,97.1,1.33,6.65,"Newcomb, Sean",592663,656794,,called_strike,R,R,L,PHI,ATL,S,,0,0,2021,0.61,1.38,0.69,2.58,0,7,Bot,,,3.47,1.56,,,,2236,5.7,633785,,,61,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,140,1
FF,6/8/2021,91.8,1.34,6.88,"Smith, Will",592663,519293,,swinging_strike,R,R,L,PHI,ATL,S,,0,0,2021,0.55,1.54,0.38,2.78,0,9,Bot,,,3.41,1.56,,,,2242,6.3,633785,,,82,1,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,152,1
SL,6/8/2021,85.7,1.93,6.4,"Matzek, Tyler",516416,554431,,ball,R,R,L,PHI,ATL,B,,0,0,2021,-0.62,-0.24,-1.4,3.13,2,6,Bot,,,2.98,1.5,,,,2929,6.2,633785,,,55,1,Slider,5,4,5,4,4,5,5,4,Standard,Standard,315,1
SL,6/8/2021,83.2,-2.02,6,"Greene, Shane",457705,572888,,ball,R,R,R,PHI,ATL,B,,0,0,2021,1.31,0.67,0.88,2.76,0,6,Bot,,,3.38,1.51,,,,2592,5.7,633785,,,50,1,Slider,4,4,4,4,4,4,4,4,Infield shift,Standard,82,1
CU,6/8/2021,81,2,6.67,"Smyly, Drew",546318,592767,field_out,hit_into_play,R,L,L,PHI,ATL,X,line_drive,2,2,2021,0.14,0.15,-0.71,1.91,0,1,Bot,175.26,97.47,3.32,1.51,280,79.7,25,2048,5.7,633785,0.41,0.39,6,6,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,40,1
SL,6/8/2021,87.2,-1.13,6.29,"Santana, Edgar",547180,650828,,called_strike,R,L,R,PHI,ATL,S,,0,0,2021,0.13,-0.1,0.78,2.28,2,5,Bot,,,3.23,1.6,,,,2361,5.4,633785,,,45,1,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,355,1
SL,6/8/2021,82.4,-1.97,5.92,"Greene, Shane",592663,572888,home_run,hit_into_play,R,R,R,PHI,ATL,X,fly_ball,3,2,2021,1.3,0.13,0.36,2.24,0,6,Bot,224.83,100.07,3.41,1.56,344,96.9,37,2632,5.6,633785,0.163,0.326,49,6,Slider,3,4,3,4,4,4,4,4,Infield shift,Standard,98,1
FF,6/8/2021,98,1.33,6.69,"Newcomb, Sean",547180,656794,walk,ball,R,L,L,PHI,ATL,B,,3,2,2021,0.38,1.37,-0.94,1.98,0,7,Bot,,,3.28,1.6,,,,2228,5.9,633785,,,60,6,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,146,1
SL,6/8/2021,85.6,1.72,6.4,"Matzek, Tyler",546318,554431,field_out,hit_into_play,R,L,L,PHI,ATL,X,ground_ball,2,2,2021,-0.67,-0.58,-0.58,1.81,1,6,Bot,148.97,171.82,3.32,1.51,1,81.7,-53,2929,6.3,633785,0.203,0.195,54,5,Slider,5,4,5,4,4,5,5,4,Standard,Standard,325,1
FF,6/8/2021,93.9,1.02,6.84,"Smith, Will",547180,519293,walk,ball,R,L,L,PHI,ATL,B,,3,2,2021,0.6,1.68,-0.78,1.11,0,9,Bot,,,3.06,1.6,,,,2450,6.4,633785,,,81,6,4-Seam Fastball,5,9,5,9,9,5,5,9,Infield shift,Standard,152,1
FF,6/8/2021,95.5,2.17,5.59,"Minter, A.J.",546318,621345,single,hit_into_play,R,L,L,PHI,ATL,X,line_drive,0,1,2021,0.7,1.3,1,2.64,1,8,Bot,82.37,125.23,3.32,1.51,174,68.8,19,2238,6.2,633785,0.763,0.703,75,2,4-Seam Fastball,5,9,5,9,9,5,5,9,Infield shift,Standard,137,1
SL,6/8/2021,84.2,1.93,6.3,"Matzek, Tyler",546318,554431,,swinging_strike,R,L,L,PHI,ATL,S,,2,1,2021,-0.38,-0.89,-0.47,1.67,1,6,Bot,,,3.32,1.51,,,,2867,6.3,633785,,,54,4,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,330,1
FC,6/8/2021,88.7,2.17,5.62,"Minter, A.J.",546318,621345,,foul,R,L,L,PHI,ATL,S,,0,0,2021,-0.46,0.51,-0.51,2.15,1,8,Bot,,,3.32,1.51,152,55.7,43,2456,6.2,633785,,,75,1,Cutter,5,9,5,9,9,5,5,9,Infield shift,Standard,193,1
SL,6/8/2021,86.7,-1.22,6.35,"Santana, Edgar",656555,650828,strikeout,swinging_strike,R,R,R,PHI,ATL,S,,1,2,2021,0.22,-0.09,0.27,3.25,1,5,Bot,,,3.55,1.63,,,,2279,5.3,633785,,,44,5,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,333,1
CU,6/8/2021,80.7,1.96,6.74,"Smyly, Drew",546318,592767,,foul,R,L,L,PHI,ATL,S,,2,2,2021,0.47,-0.2,-0.25,2.84,0,1,Bot,,,3.32,1.51,120,50.7,56,2210,5.5,633785,,,6,5,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,17,1
SI,6/8/2021,94,-1.68,6.11,"Greene, Shane",592663,572888,,foul,R,R,R,PHI,ATL,S,,3,1,2021,-1.49,0.8,-0.62,2.61,0,6,Bot,,,3.41,1.56,2,45.5,-51,2080,5.4,633785,,,49,5,Sinker,3,4,3,4,4,3,3,4,Infield shift,Standard,226,1
SL,6/8/2021,81.7,1.58,6.7,"Smith, Will",547180,519293,,ball,R,L,L,PHI,ATL,B,,2,2,2021,-0.76,0.42,-0.89,1.17,0,9,Bot,,,3.13,1.6,,,,2429,6.2,633785,,,81,5,Slider,5,9,5,9,9,5,5,9,Infield shift,Standard,324,1
FC,6/8/2021,89.6,1.6,6.28,"Newcomb, Sean",547180,656794,,ball,R,L,L,PHI,ATL,B,,2,2,2021,-0.36,-0.06,-1.54,1.43,0,7,Bot,,,3.3,1.6,,,,2745,6.2,633785,,,60,5,Cutter,5,4,5,4,4,5,5,4,Infield shift,Standard,276,1
FF,6/8/2021,92.5,1.82,6.73,"Smyly, Drew",546318,592767,,foul_bunt,R,L,L,PHI,ATL,S,,2,1,2021,0.58,1.45,0.11,3.12,0,1,Bot,,,3.32,1.51,6,,,2155,5.8,633785,,,6,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,150,1
SL,6/8/2021,82.6,-2.01,5.94,"Greene, Shane",592663,572888,,ball,R,R,R,PHI,ATL,B,,2,1,2021,1.11,0.22,0.82,1.71,0,6,Bot,,,3.63,1.66,,,,2575,5.6,633785,,,49,4,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,82,1
FF,6/8/2021,96.7,1.83,6.39,"Matzek, Tyler",546318,554431,,ball,R,L,L,PHI,ATL,B,,1,1,2021,0.38,1.47,-0.04,4.14,1,6,Bot,,,3.23,1.51,,,,2372,6.2,633785,,,54,3,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,147,1
FC,6/8/2021,86.9,2.04,5.6,"Minter, A.J.",459964,621345,strikeout,called_strike,R,L,L,PHI,ATL,S,,1,2,2021,-0.46,0.37,-0.23,2.1,0,8,Bot,,,3.05,1.59,,,,2494,6.1,633785,,,74,4,Cutter,5,9,5,9,9,5,5,9,Standard,Standard,214,1
SL,6/8/2021,0,0,0,"Santana, Edgar",656555,650828,,foul,R,R,R,PHI,ATL,S,,1,2,2021,0,0,0,0,1,5,Bot,,,0,0,51,28.7,35,0,0,633785,,,44,4,Slider,3,4,3,4,4,3,3,4,Strategic,Strategic,0,0
FC,6/8/2021,89,1.71,6.35,"Newcomb, Sean",547180,656794,,swinging_strike,R,L,L,PHI,ATL,S,,2,1,2021,-0.44,0.06,0.85,2.97,0,7,Bot,,,3.49,1.6,,,,2563,5.8,633785,,,60,4,Cutter,5,4,5,4,4,5,5,4,Infield shift,Standard,259,1
SL,6/8/2021,82.1,1.5,6.63,"Smith, Will",547180,519293,,ball,R,L,L,PHI,ATL,B,,1,2,2021,-0.33,0.63,-1.78,1.34,0,9,Bot,,,3.04,1.6,,,,2452,6.3,633785,,,81,4,Slider,5,9,5,9,9,5,5,9,Infield shift,Standard,302,1
FC,6/8/2021,88.4,2.31,5.57,"Minter, A.J.",459964,621345,,swinging_strike,R,L,L,PHI,ATL,S,,1,1,2021,-0.54,0.41,-0.8,2.09,0,8,Bot,,,3.47,1.59,,,,2431,6.1,633785,,,74,3,Cutter,5,9,5,9,9,5,5,9,Standard,Standard,189,1
CU,6/8/2021,78.9,1.56,6.48,"Newcomb, Sean",547180,656794,,ball,R,L,L,PHI,ATL,B,,1,1,2021,-0.89,-1.35,1.9,5.19,0,7,Bot,,,3.34,1.6,,,,2670,5.6,633785,,,60,3,Curveball,5,4,5,4,4,5,5,4,Infield shift,Standard,336,1
FF,6/8/2021,96.2,1.7,6.45,"Matzek, Tyler",546318,554431,,foul,R,L,L,PHI,ATL,S,,1,0,2021,0.36,1.48,-0.23,3.51,1,6,Bot,,,3.32,1.51,,,,2312,6.2,633785,,,54,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,153,1
SI,6/8/2021,93.4,-1.73,6.05,"Greene, Shane",592663,572888,,ball,R,R,R,PHI,ATL,B,,1,1,2021,-1.45,0.7,-1.1,1.74,0,6,Bot,,,3.51,1.56,,,,2029,5.5,633785,,,49,3,Sinker,3,4,3,4,4,3,3,4,Infield shift,Standard,227,1
FF,6/8/2021,92.5,1.22,6.85,"Smith, Will",547180,519293,,called_strike,R,L,L,PHI,ATL,S,,1,1,2021,0.56,1.57,-0.48,2.43,0,9,Bot,,,3.3,1.6,,,,2387,6.3,633785,,,81,3,4-Seam Fastball,5,9,5,9,9,5,5,9,Infield shift,Standard,150,1
FF,6/8/2021,92.3,1.8,6.77,"Smyly, Drew",546318,592767,,called_strike,R,L,L,PHI,ATL,S,,2,0,2021,0.56,1.63,0.22,2.18,0,1,Bot,,,3.06,1.51,,,,2250,5.8,633785,,,6,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,157,1
SI,6/8/2021,94.5,-1.22,6.28,"Santana, Edgar",656555,650828,,called_strike,R,R,R,PHI,ATL,S,,1,1,2021,-1.58,0.5,-0.11,3.14,1,5,Bot,,,3.44,1.63,,,,2234,5.7,633785,,,44,3,Sinker,3,4,3,4,4,3,3,4,Infield shift,Strategic,224,1
SI,6/8/2021,95.5,-1.22,6.31,"Santana, Edgar",656555,650828,,called_strike,R,R,R,PHI,ATL,S,,1,0,2021,-1.45,0.68,0.19,1.82,1,5,Bot,,,3.55,1.63,,,,2395,5.5,633785,,,44,2,Sinker,3,4,3,4,4,3,3,4,Infield shift,Strategic,221,1
FF,6/8/2021,97.3,1.51,6.52,"Newcomb, Sean",547180,656794,,foul,R,L,L,PHI,ATL,S,,1,0,2021,0.59,1.54,0.25,2.94,0,7,Bot,,,3.49,1.6,291,90.1,44,2409,5.9,633785,,,60,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,147,1
SL,6/8/2021,83.9,1.84,6.45,"Matzek, Tyler",546318,554431,,ball,R,L,L,PHI,ATL,B,,0,0,2021,-0.67,-0.59,-0.3,3.47,1,6,Bot,,,3.3,1.51,,,,2984,6.3,633785,,,54,1,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,316,1
FF,6/8/2021,92.4,1.92,6.75,"Smyly, Drew",546318,592767,,ball,R,L,L,PHI,ATL,B,,1,0,2021,0.61,1.64,1.03,2.26,0,1,Bot,,,3.09,1.51,,,,2354,5.9,633785,,,6,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,153,1
SL,6/8/2021,83.5,-2.01,5.97,"Greene, Shane",592663,572888,,ball,R,R,R,PHI,ATL,B,,0,1,2021,1.14,0.35,0.66,2.78,0,6,Bot,,,3.64,1.62,,,,2543,5.6,633785,,,49,2,Slider,3,4,3,4,4,3,3,4,Infield shift,Standard,92,1
